SKU,url,name,Unit,QTY on Hand,Our Price,Selling Price,KM PRICE,Account,Taxable?,Description,Cost Price,Account.1,Owner Type,Equipment Category,image_url
199517730162,https://kmrentaleq.com/Canon-SELPHY-CP910-Compact-Photo-Printer-Kit.html,Canon | SELPHY | CP910 | Compact Photo Printer | Kit,Rental Duration (hr),2,,$50.00,$50.00,Rental Sales,Yes,Canon Selphy CP910 Compact Photo Printer | Canon Selphy CP910 Tray | Canon Selphy Power Supply CACP200B | AC Power Cord 2-Slot Non-Polarized | Pelican Case 1400,$30.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/DG1704-1.jpg
236683870269,https://kmrentaleq.com/Canon-Speedlite-600EX-RT-Kit.html,Canon | Speedlite | 600EX-RT | Kit,Rental Duration (hr),2,,$25.00,$25.00,Rental Sales,Yes,Canon Speedlite 600EX-RT | Canon Mini Shoe Stand | Canon Speedlite Case,$15.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/CM1055-1.jpg
196191961225,https://kmrentaleq.com/Canon-TTL-Off-Camera-Shoe-Cord-OC-E3.html,Canon | TTL Off Camera Shoe Cord | OC-E3,Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/CM1008-1.jpg
460770578583,https://kmrentaleq.com/Car-Power-Inverter-150W.html,Car Power Inverter | 150W,Rental Duration (hr),2,,,,Rental Sales,Yes,,$0.00,Cost of Goods Sold,3rd Party Equipment,Power & Media,https://kmrentaleq.com/images/P/LT3222-1.jpg
108497661482,https://kmrentaleq.com/Chain-Vice-Grip-w-Two-Baby-Pins.html,Chain Vice Grip w/ Two Baby Pins,Rental Duration (hr),2,,$5.00,$5.00,Rental Sales,Yes,,$3.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1254-1.jpg
797668718724,https://kmrentaleq.com/Chimera-Large-Daylite-Plus.html,Chimera | Large | Daylite Plus,Rental Duration (hr),2,,$85.00,$85.00,Rental Sales,Yes,Chimera Softbox Large Daylite Plus 4.5x6 | Chimera Large Daylite Plus Front Screen Full | Chimera Large Daylite Plus Front Screen 1/2 | Chimera Large Daylite Plus Front Screen 1/4 | Chimera Large Daylite Plus Inner Baffle,$51.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/Chimera_8645_Daylight_Plus_Softbox_1405453597000_124786.jpg
881424576526,https://kmrentaleq.com/Chimera-Large-Daylite-Senior.html,Chimera | Large | Daylite Senior,Rental Duration (hr),2,,$85.00,$85.00,Rental Sales,Yes,Chimera Softbox Large Daylite Plus Senior 4.5x6 HMI | Chimera Large Daylite Senior Plus Front Screen Full | Chimera Large Daylite Senior Plus Front Screen 1/2 | Chimera Large Daylite Senior Plus Front Screen 1/4 | Chimera Large Daylite Senior Plus Inner Baffle,$51.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/Chimera_8745_Daylite_Senior_Plus_Softbox_124792.jpg
126945566619,https://kmrentaleq.com/Chimera-Large-Softbox-White-Kit.html,Chimera | Large | Softbox | White | Kit,Rental Duration (hr),2,,$25.00,$25.00,Rental Sales,Yes,Chimera Softbox Large White 4x6 | Chimera Softbox Grid Large 40 Degree | Chimera Speed Ring Profoto | Chimera Baffle Large Super/Video Internal | Chimera Baffle Large Super/Video Front Screen,$15.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/LT1086-1.jpg
124030273397,https://kmrentaleq.com/Chimera-Large-Video-Softbox-Silver-Kit.html,Chimera | Large | Video Softbox | Silver | Kit,Rental Duration (hr),2,,$50.00,$50.00,Rental Sales,Yes,Chimera Video Softbox Large 4x6 | Chimera Baffle Large Super/Video Front Screen | Chimera Baffle Large Super/Video Internal | Chimera Baffle Large Video 1/2 Screen | Chimera Baffle Large Video 1/4 Screen,$30.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/LT1096-1.jpg
982462012796,https://kmrentaleq.com/Chimera-Medium-Softbox-White-Kit.html,Chimera | Medium | Softbox | White | Kit,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,Chimera Softbox Medium White 3x4 | Chimera Baffle Medium Super/Video Front Screen | Chimera Baffle Medium Super/Video Internal | Chimera Speed Ring Profoto,$12.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/LT1360-1.jpg
156439604037,https://kmrentaleq.com/Chimera-Octabank-3ft-50-degree-Grid.html,Chimera | Octabank | 3ft | 50 degree | Grid |,Rental Duration (hr),2,,$25.00,$25.00,Rental Sales,Yes,,$15.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/chimera-fabric-grid-50-degree-for-5ft-octaplus-3595-1.jpg
933311088220,https://kmrentaleq.com/Chimera-Octabank-5ft-50-degree-Grid.html,Chimera | Octabank | 5ft | 50 degree | Grid |,Rental Duration (hr),2,,$35.00,$35.00,Rental Sales,Yes,,$21.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/chimera-fabric-grid-50-degree-for-5ft-octaplus-3595-1.jpg
154766770520,https://kmrentaleq.com/Chimera-Small-Softbox-White-Kit.html,Chimera | Small | Softbox | White | Kit,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,Chimera Softbox Small White 2x3 | Chimera Speed Ring Profoto | Chimera Baffle Small Super/Video Front Screen | Chimera Baffle Small Super/Video Internal,$9.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/LT1082-1.jpg
851423593663,https://kmrentaleq.com/Chimera-Softbox-Grid-Large-40-Degree.html,Chimera | Softbox | Grid | Large | 40 Degree,Rental Duration (hr),2,,$25.00,$25.00,Rental Sales,Yes,,$15.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/CM1673-1.jpg
174483551448,https://kmrentaleq.com/Chimera-Softbox-Grid-Large-Strip-40-Degree.html,Chimera | Softbox | Grid | Large | Strip | 40 Degree,Rental Duration (hr),2,,$25.00,$25.00,Rental Sales,Yes,,$15.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/CM1674-1.jpg
642220249344,https://kmrentaleq.com/Chimera-Softbox-Grid-Medium-20-Degree.html,Chimera | Softbox | Grid | Medium | 20 Degree,Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/VD1300-1.jpg
550534034230,https://kmrentaleq.com/Chimera-Softbox-Grid-Medium-40-Degree.html,Chimera | Softbox | Grid | Medium | 40 Degree,Rental Duration (hr),2,,$25.00,$25.00,Rental Sales,Yes,,$15.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/CM1570-1.jpg
634630053480,https://kmrentaleq.com/Chimera-Softbox-Grid-Medium-Strip-40-Degree.html,Chimera | Softbox | Grid | Medium | Strip | 40 Degree,Rental Duration (hr),2,,$25.00,$25.00,Rental Sales,Yes,,$15.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/CM1664-1.jpg
407234079506,https://kmrentaleq.com/Chimera-Softbox-Grid-Small-40-Degree.html,Chimera | Softbox | Grid | Small | 40 Degree,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/LT1363-1.jpg
132224853629,https://kmrentaleq.com/Chimera-Softbox-Grid-Small-60-Degree.html,Chimera | Softbox | Grid | Small | 60 Degree,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/LT3625-1.jpg
368260416919,https://kmrentaleq.com/Chimera-Softbox-Grid-Small-Strip-40-Degree.html,Chimera | Softbox | Grid | Small | Strip | 40 Degree,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/CM1675-1.jpg
120293957153,https://kmrentaleq.com/Chimera-Softbox-Grid-X-Small-40-Degree.html,Chimera | Softbox | Grid | X Small | 40 Degree,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/LT1090-1.jpg
110996966529,https://kmrentaleq.com/Chimera-Softbox-Grid-X-Small-Strip-40-Degree.html,Chimera | Softbox | Grid | X Small | Strip | 40 Degree,Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/CM1676-1.jpg
125255561138,https://kmrentaleq.com/Chimera-Softbox-Grid-XX-Small-40-Degree.html,Chimera | Softbox | Grid | XX Small | 40 Degree,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/VD1293-1.jpg
271803352837,https://kmrentaleq.com/Chimera-X-Small-Softbox-White-Kit.html,Chimera | X Small | Softbox | White | Kit,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,Chimera Softbox X-Small White 1.3x2 | Chimera Speed Ring Profoto | Chimera Baffle X-Small Super/Video Internal | Chimera Baffle X-Small Super/Video Front Screen,$9.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/LT1083-1.jpg
221734882691,https://kmrentaleq.com/Clothing-Rack-Kit.html,Clothing Rack Kit,Rental Duration (hr),11,$20.00,$20.00,$15.00,Rental Sales,Yes,Clothing Rack | Clothing Rack Center Pole,$9.00,Cost of Goods Sold,3rd Party Equipment,Styling Equipment,https://kmrentaleq.com/images/P/CLORKKIT-1.jpg
918417021918,https://kmrentaleq.com/Collapsible-Circular-Reflector-Disc-22-5-IN-1-MULTI.html,"Collapsible Circular Reflector Disc | 22"" | 5 IN 1 MULTI",Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/VD1303-1.jpg
128209017803,https://kmrentaleq.com/Collapsible-Circular-Reflector-Disc-32-5-in-1.html,"Collapsible Circular Reflector Disc | 32"" | 5 in 1",Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/LT1364-1.jpg
628005597705,https://kmrentaleq.com/Collapsible-Circular-Reflector-Disc-32-Silver-White.html,"Collapsible Circular Reflector Disc - 32"" - Silver / White",Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/VD1295-1.jpg
793693788939,https://kmrentaleq.com/Collapsible-Circular-Reflector-Disc-42-5-in-1.html,"Collapsible Circular Reflector Disc | 42"" | 5 in 1",Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/LT1184-1.jpg
604056868292,https://kmrentaleq.com/Collapsible-Circular-Reflector-Disc-Silver-White-42.html,"Collapsible Circular Reflector Disc - Silver/White - 42""",Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1136-1.jpg
151370435154,https://kmrentaleq.com/Combo-Combi-Stand-11.5.html,Combo | Combi Stand | 11.5',Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1042-1.jpg
162793668056,https://kmrentaleq.com/Combo-Combi-Stand-14.75.html,Combo | Combi Stand | 14.75',Rental Duration (hr),2,,$25.00,$25.00,Rental Sales,Yes,,$15.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1264-1.jpg
127325415292,https://kmrentaleq.com/Combo-Hanger-50-Count.html,Combo Hanger | 50 Count |,Rental Duration (hr),6,$20.00,$20.00,$12.50,Rental Sales,Yes,50 x Combo Hangers | Hanger Caddy,$7.50,Cost of Goods Sold,3rd Party Equipment,Styling Equipment,https://kmrentaleq.com/images/P/hanger-combo.jpeg
708349625598,https://kmrentaleq.com/Combo-Junior-Lowboy-Roller-6.html,Combo | Junior Lowboy Roller | 6',Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1715-1.jpg
127641761999,https://kmrentaleq.com/Combo-Stand-Double-Riser-11.5.html,Combo Stand | Double Riser | 11.5',Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/DG1708-1.jpg
108009978876,https://kmrentaleq.com/Contax-645AF-kit.html,Contax | 645AF | Kit |,Rental Duration (hr),2,,$295.00,$295.00,Rental Sales,Yes,Contax 645 AF Body | Contax 645 Film Back MFB1 | Contax 645 AE Prism Viewfinder MF1,$177.00,Cost of Goods Sold,3rd Party Equipment,Stills Cameras,https://kmrentaleq.com/images/P/contax645.jpg
143079844785,https://kmrentaleq.com/Contax-Flash-TLA-200.html,Contax | Flash | TLA 200 |,Rental Duration (hr),2,,$75.00,$75.00,Rental Sales,Yes,,$45.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/Contax_994200_TLA_200_Flash_122514.jpg
177372648999,https://kmrentaleq.com/Contax-G2-Kit.html,Contax | G2 | Kit,Rental Duration (hr),2,,$195.00,$195.00,Rental Sales,Yes,Contax G2 Body | Contax Flash TLA 200 | Contax Body Cap GK-B | Camera Strap,$117.00,Cost of Goods Sold,3rd Party Equipment,Stills Cameras,https://kmrentaleq.com/images/P/CM1085-1.jpg
136296148832,https://kmrentaleq.com/Contax-Lens-120mm-f-4-Zeiss-T-Makro-Planar-for-645AF.html,Contax Lens 120mm f/4 Zeiss T* Makro Planar for 645AF,Rental Duration (hr),2,,$115.00,$115.00,Rental Sales,Yes,,$69.00,Cost of Goods Sold,3rd Party Equipment,Lenses,https://kmrentaleq.com/images/P/Contax645%20120mm.jpg
864870539767,https://kmrentaleq.com/Contax-Lens-140mm-f-2.8-Zeiss-T-Sonnar-for-645AF.html,Contax Lens 140mm f/2.8 Zeiss T* Sonnar for 645AF,Rental Duration (hr),2,,$115.00,$115.00,Rental Sales,Yes,,$69.00,Cost of Goods Sold,3rd Party Equipment,Lenses,https://kmrentaleq.com/images/P/Contax645%20140mm.jpg
695836540721,https://kmrentaleq.com/Contax-Lens-210mm-f-4-Zeiss-T-Sonnar-for-645AF.html,Contax Lens 210mm f/4 Zeiss T* Sonnar for 645AF,Rental Duration (hr),2,,$135.00,$135.00,Rental Sales,Yes,,$81.00,Cost of Goods Sold,3rd Party Equipment,Lenses,https://kmrentaleq.com/images/P/Contax645%20210mm.jpg
660160491482,https://kmrentaleq.com/Contax-Lens-35mm-f-3.5-Zeiss-T-Distagon-for-645AF.html,Contax Lens 35mm f/3.5 Zeiss T* Distagon for 645AF,Rental Duration (hr),2,,$125.00,$125.00,Rental Sales,Yes,,$75.00,Cost of Goods Sold,3rd Party Equipment,Lenses,https://kmrentaleq.com/images/P/Contax645%2035mm.jpg
939358631377,https://kmrentaleq.com/Contax-Lens-45mm-f-2.8-Zeiss-T-Distagon-for-645AF.html,Contax Lens 45mm f/2.8 Zeiss T* Distagon for 645AF,Rental Duration (hr),2,,$115.00,$115.00,Rental Sales,Yes,,$69.00,Cost of Goods Sold,3rd Party Equipment,Lenses,https://kmrentaleq.com/images/P/Contax645%2045mm.jpg
183460068051,https://kmrentaleq.com/Contax-Lens-55mm-f-3.5-Zeiss-T-Distagon-for-645AF.html,Contax Lens 55mm f/3.5 Zeiss T* Distagon for 645AF,Rental Duration (hr),2,,$125.00,$125.00,Rental Sales,Yes,,$75.00,Cost of Goods Sold,3rd Party Equipment,Lenses,https://kmrentaleq.com/images/P/contax645%2055mm.jpg
106231009864,https://kmrentaleq.com/Contax-Lens-80mm-f-2-Zeiss-T-Planar-for-645AF.html,Contax Lens 80mm f/2 Zeiss T* Planar for 645AF,Rental Duration (hr),2,,$115.00,$115.00,Rental Sales,Yes,,$69.00,Cost of Goods Sold,3rd Party Equipment,Lenses,https://kmrentaleq.com/images/P/Contax645%2080mm.jpg
146965555655,https://kmrentaleq.com/Contax-Lens-G-21mm-f-2.8-Zeiss-T-Biogon-w-55mm-L39-UV-MC.html,Contax Lens G 21mm f/2.8 Zeiss T* Biogon w/55mm L39 UV MC,Rental Duration (hr),2,,$75.00,$75.00,Rental Sales,Yes,,$45.00,Cost of Goods Sold,3rd Party Equipment,Lenses,https://kmrentaleq.com/images/P/Contax%2021mm.jpg
118195025032,https://kmrentaleq.com/Contax-Lens-G-28mm-f-2.8-Zeiss-T-Biogon.html,Contax Lens G 28mm f/2.8 Zeiss T* Biogon,Rental Duration (hr),2,,$85.00,$85.00,Rental Sales,Yes,,$51.00,Cost of Goods Sold,3rd Party Equipment,Lenses,https://kmrentaleq.com/images/P/Contax%2028mm.jpg
431868984752,https://kmrentaleq.com/Contax-Lens-G-35-70mm-f-3.5-5.6-Zeiss-T-Vario-Sonnar.html,Contax Lens G 35-70mm f/3.5-5.6 Zeiss T* Vario Sonnar,Rental Duration (hr),2,,$95.00,$95.00,Rental Sales,Yes,,$57.00,Cost of Goods Sold,3rd Party Equipment,Lenses,https://kmrentaleq.com/images/P/Contax%203570mm.jpg
136036954606,https://kmrentaleq.com/Contax-Lens-G-35mm-f-2-Zeiss-T-Planar.html,Contax Lens G 35mm f/2 Zeiss T* Planar,Rental Duration (hr),2,,$75.00,$75.00,Rental Sales,Yes,,$45.00,Cost of Goods Sold,3rd Party Equipment,Lenses,https://kmrentaleq.com/images/P/Contax%2035mm.jpg
872288226137,https://kmrentaleq.com/Contax-Lens-G-45mm-f-2.8-Zeiss-T-Planar.html,Contax Lens G 45mm f/2.8 Zeiss T* Planar,Rental Duration (hr),2,,$75.00,$75.00,Rental Sales,Yes,,$45.00,Cost of Goods Sold,3rd Party Equipment,Lenses,https://kmrentaleq.com/images/P/Contax%2045mm.jpg
476582491361,https://kmrentaleq.com/Cucoloris-18x24-Wood.html,Cucoloris | 18x24 | Wood,Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/VD1311-1.jpg
161133083728,https://kmrentaleq.com/Cucoloris-24x36-Wood.html,Cucoloris | 24x36 | Wood,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1256-1.jpg
156307109205,https://kmrentaleq.com/Cucoloris-48x48-Wood.html,Cucoloris | 48x48 | Wood,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1257-1.jpg
116381501428,https://kmrentaleq.com/Custom-Brackets-CB-Digital-S-DSLR-Flip.html,Custom Brackets | CB Digital-S | DSLR| Flip,Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/CM1584-1.jpg
166951177435,https://kmrentaleq.com/Custom-Brackets-CB-Mini-RC-DSLR-Lens-Axis.html,Custom Brackets | CB Mini-RC | DSLR | Lens Axis,Rental Duration (hr),2,,$5.00,$5.00,Rental Sales,Yes,,$3.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/CM1529-1.jpg
357694627824,https://kmrentaleq.com/DJI-Ronin-MX-Kit.html,DJI | Ronin | MX | Kit |,Rental Duration (hr),2,,$199.00,$199.00,Rental Sales,Yes,DJI Ronin MX | 2 x Ronin MX Side Grips | 2 x Ronin MX Handle Bars | 2 x Ronin MX Intelligent Batteries | Ronin MX Allen Wrenches | Ronin MX 2.4 GHz Remote Controller | Ronin MX A/C Charger | Ronin MX Vibration Absorber | Ronin MX Upper Mounting Plate | Ronin MX Mounting Plate | Ronin MX Tuning Stand | Ronin MX Lens Support | Ronin MX Top Handle | Ronin MX CAN Cable | 2 x Ronin MX Micro USB Cable | SKB Case,$119.40,Cost of Goods Sold,3rd Party Equipment,Motion Cameras,https://kmrentaleq.com/images/P/dji_ronin_mx.jpg
342881009236,https://kmrentaleq.com/Da-Lite-Tripod-Projection-Screen-84-x-84.html,"Da-Lite | Tripod Projection Screen | 84 x 84""",Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/versatol.jpg
152924869814,https://kmrentaleq.com/Dana-Dolly-Slider-10-Speedrail-Kit.html,Dana Dolly | Slider | 10' Speedrail Kit,Rental Duration (hr),2,,$85.00,$85.00,Rental Sales,Yes,"Dana Dolly Mitchell Base | 2x Speedrail 1.25"" Pipe 10' | Dana Dolly Bowl Adapter Mitchell to 100mm | Dana Dolly Bowl Adapter Mitchell to 150mm | Dana Dolly Bowl Adapter Mitchell to 75mm | Dana Dolly Center Support | Dana Dolly Monitor Mount | Dana Dolly T Tool | Dana Dolly Universal Track End | Dana Dolly Washer 3.5"" | 2x Matthews Slider Stand 3.8' | SKB Case Dana Dolly",$51.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/DG1828-1.jpg
167051826130,https://kmrentaleq.com/Dana-Dolly-Slider-4-Speedrail-Kit.html,Dana Dolly | Slider | 4' Speedrail Kit,Rental Duration (hr),2,,$85.00,$85.00,Rental Sales,Yes,"Dana Dolly Mitchell Base | 2x Speedrail 1.25"" Pipe 4' | Dana Dolly Bowl Adapter Mitchell to 100mm | Dana Dolly Bowl Adapter Mitchell to 150mm | Dana Dolly Bowl Adapter Mitchell to 75mm | Dana Dolly Center Support | Dana Dolly Monitor Mount | Dana Dolly T Tool | Dana Dolly Universal Track End | Dana Dolly Washer 3.5"" | 2x Matthews Slider Stand 3.8' | SKB Case Dana Dolly",$51.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/DG1828-1.jpg
181858029406,https://kmrentaleq.com/Dana-Dolly-Slider-6-Speedrail-Kit.html,Dana Dolly | Slider | 6' Speedrail Kit,Rental Duration (hr),2,,$85.00,$85.00,Rental Sales,Yes,"Dana Dolly Mitchell Base | 2x Speedrail 1.25"" Pipe 6' | Dana Dolly Bowl Adapter Mitchell to 100mm | Dana Dolly Bowl Adapter Mitchell to 150mm | Dana Dolly Bowl Adapter Mitchell to 75mm | Dana Dolly Center Support | Dana Dolly Monitor Mount | Dana Dolly T Tool | Dana Dolly Universal Track End | Dana Dolly Washer 3.5"" | 2x Matthews Slider Stand 3.8' | SKB Case Dana Dolly",$51.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/DG1828-1.jpg
585535983940,https://kmrentaleq.com/Dana-Dolly-Slider-8-Speedrail-Kit.html,Dana Dolly | Slider | 8' Speedrail Kit,Rental Duration (hr),2,,$85.00,$85.00,Rental Sales,Yes,"Dana Dolly Mitchell Base | 2x Matthews Slider Stand 3.8' | 2x Speedrail 1.25"" Dia 8' | Dana Dolly Bowl Adapter Mitchell to 100mm | Dana Dolly Bowl Adapter Mitchell to 150mm | Dana Dolly Bowl Adapter Mitchell to 75mm | Dana Dolly Center Support | Dana Dolly Monitor Mount | Dana Dolly T Tool | Dana Dolly Universal Track End | Dana Dolly Washer 3.5""",$51.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/DG1828-1.jpg
412328116283,https://kmrentaleq.com/Dedolight-3-Light-Kit.html,Dedolight | 3 Light | Kit,Rental Duration (hr),2,,$60.00,$60.00,Rental Sales,Yes,3x Dedolight Spotlight DLH4 Head 150W | 3x Dedolight Spotlight DLH4 Barndoor 4 Leaf | 3x Dedolight Spotlight DLH4 85mm Projection Lens Attachment | 3x Dedolight Spotlight DLH4 Iris 85mm Projection Lens Attachment | 3x Dedolight Stand 7' | 3x Dedolight Power Supply Dimmable DT241U 150W | Dedolight Gobo Holder M Size Projection Lens | 3x Dedolight Filter Holder 3x3 DFH Projection,$36.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/LT1100-1.jpg
420866143802,https://kmrentaleq.com/Dedolight-4-Light-Kit.html,Dedolight | 4 Light | Kit,Rental Duration (hr),2,,$100.00,$100.00,Rental Sales,Yes,4x Dedolight Spotlight DLH4 Head 150W | 4x Dedolight Spotlight DLH4 Barndoor 4 Leaf | 4x Dedolight Framing Cutter 85mm Projection Lens | 4x Dedolight Stand 7' | 4x Dedolight Power Supply Dimmable DT241U 150W | Dedolight Gobo Holder M Size Projection Lens | 4x Dedolight Filter Holder 3x3 DFH Projection,$60.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/LT1100-1.jpg
